;;;;;;;;;;;;
Прайс-сток;;;;;;;;;;;;
;;;;;;;;;;;;
Артикул;;Штрихкод;;Модель;Наименование;Бренд;Категория;РРЦ;Цена;Остаток Бизнес Контроль;Остаток поставщика;Итого
110032189;;4620016723678;;TORINO 900 IVORY;Вытяжка Lex TORINO 900 IVORY;Lex;Встраиваемые вытяжки;33 990;24 303;0;1;1
110007269;;4620016725016;;LEILA 600 WHITE;Наклонная кухонная вытяжка LEX LEILA 600 WHITE;Lex;Встраиваемые вытяжки;17 990;12 863;0;0;0
110032153;;4620016725405;;MIKA G 600 WHITE;Вытяжка Lex MIKA G 600 WHITE;Lex;Встраиваемые вытяжки;12 990;9 288;0;3;3
110032147;;4620090860214;;META 600 BLACK;Вытяжка LEX Meta 600 Black;Lex;Встраиваемые вытяжки;10 990;7 858;0;0;0
110032190;;4620016722756;;VERONA 600 WHITE;Вытяжка Lex VERONA 600 WHITE;Lex;Встраиваемые вытяжки;24 990;17 868;0;4;4
110007280;;4620016727638;;MIKA G 500 IVORY;Наклонная кухонная вытяжка LEX MIKA G 500 IVORY;Lex;Встраиваемые вытяжки;15 990;11 433;0;10;10
110032159;;4620090860382;;MIRA G 500 BLACK;Вытяжка Lex MIRA G 500 BLACK;Lex;Встраиваемые вытяжки;13 990;10 003;0;10;10
110032149;;4620090860221;;META GS 600 BLACK;Вытяжка LEX Meta GS 600 Black;Lex;Встраиваемые вытяжки;12 990;9 288;0;0;0
110032191;;4620016723531;;VERONA 600 IVORY;Вытяжка Lex VERONA 600 IVORY;Lex;Встраиваемые вытяжки;24 990;17 868;0;7;7
110007281;;4620016726716;;MIKA G 500 IVORY LIGHT;Наклонная кухонная вытяжка LEX MIKA G 500 IVORY LIGHT;Lex;Встраиваемые вытяжки;15 990;11 433;0;8;8
110032163;;4620090860429;;MIRA GS 600 BLACK;Вытяжка Lex MIRA GS 600 BLACK;Lex;Встраиваемые вытяжки;15 990;11 433;0;10;10
110032157;;4620090860368;;MIRA 600 BLACK;Вытяжка Lex MIRA 600 BLACK;Lex;Встраиваемые вытяжки;11 990;8 573;0;10;10
110032192;;4620016723166;;VERONA 900 WHITE;Вытяжка Lex VERONA 900 White;Lex;Встраиваемые вытяжки;28 990;20 728;0;0;0
110007282;;4620016725382;;MIKA G 500 WHITE;Наклонная кухонная вытяжка LEX MIKA G 500 WHITE;Lex;Встраиваемые вытяжки;12 990;9 288;0;0;0
110032165;;4620016723807;;PLAZA 900 WHITE;Вытяжка Lex PLAZA 600 WHITE;Lex;Встраиваемые вытяжки;29 990;21 443;0;10;10
110032158;;4620090860375;;MIRA 600 WHITE;Вытяжка Lex MIRA 600 WHITE;Lex;Встраиваемые вытяжки;12 990;9 288;0;10;10
110032199;;4620016723654;;PARMA 900 IVORY;Вытяжка Lex PARMA 900 IVORY;Lex;Встраиваемые вытяжки;37 990;27 163;0;0;0
110007296;;4620016727676;;PLAZA GS 600 BLACK;Наклонная кухонная вытяжка LEX PLAZA GS 600 BLACK;Lex;Встраиваемые вытяжки;19 990;14 293;0;1;1
110032166;;4620016727744;;RIO GS 600 WHITE;Вытяжка Lex RIO GS 600 WHITE;Lex;Встраиваемые вытяжки;16 790;12 005;0;0;0
110032160;;4620090860399;;MIRA G 500 WHITE;Вытяжка Lex MIRA G 500 WHITE;Lex;Встраиваемые вытяжки;14 990;10 718;0;10;10
110032096;;4620090860313;;GHOST 600 INOX;Вытяжка Lex GHOST 600 INOX;Lex;Встраиваемые вытяжки;9 990;8 242;0;10;10
110007297;;4620016727683;;PLAZA GS 600 WHITE;Наклонная кухонная вытяжка LEX PLAZA GS 600 WHITE;Lex;Встраиваемые вытяжки;20 990;15 008;0;10;10
110032175;;4620016723050;;ASTORIA 900 WHITE;Вытяжка Lex ASTORIA 900 White;Lex;Встраиваемые вытяжки;28 990;20 728;0;0;0
110032164;;4620090860436;;MIRA GS 600 WHITE;Вытяжка Lex MIRA GS 600 WHITE;Lex;Встраиваемые вытяжки;16 990;12 148;0;10;10
110032097;;4620090860320;;GHOST 600 IVORY LIGHT;Вытяжка Lex GHOST 600 IVORY LIGHT;Lex;Встраиваемые вытяжки;9 990;8 242;0;10;10
110007303;;4620016721773;;SIMPLE 500 INOX;Подвесная кухонная вытяжка LEX SIMPLE 500 INOX;Lex;Встраиваемые вытяжки;8 290;;0;0;0
110032177;;4620016723081;;MILANO 600 WHITE;Вытяжка LEX MILANO 600 WHITE;Lex;Встраиваемые вытяжки;42 990;30 738;0;0;0
110032171;;4620016721506;;PARIS ISOLA 900 INOX;Вытяжка Lex PARIS ISOLA 900 INOX;Lex;Встраиваемые вытяжки;45 490;32 526;0;0;0
110032115;;4620090860023;;HONVER 600 WHITE;Вытяжка Lex HONVER 600 WHITE;Lex;Встраиваемые вытяжки;6 990;5 767;0;10;10
110007304;;4620016721780;;SIMPLE 500 WHITE;Подвесная кухонная вытяжка LEX SIMPLE 500 WHITE;Lex;Встраиваемые вытяжки;;;0;0;0
110032179;;4620016723593;;MILANO 900 IVORY;Вытяжка LEX MILANO 900 IVORY;Lex;Встраиваемые вытяжки;44 990;32 168;0;0;0
110032176;;4620016723579;;ASTORIA 900 IVORY;Вытяжка Lex ASTORIA 900 IVORY;Lex;Встраиваемые вытяжки;28 990;20 728;0;0;0
110032116;;4620090860030;;HONVER G 2M 600 BLACK;Вытяжка Lex HONVER G 2M 600 BLACK;Lex;Встраиваемые вытяжки;9 990;8 242;0;0;0
110007305;;4620016721797;;SIMPLE 600 INOX;Подвесная кухонная вытяжка LEX SIMPLE 600 INOX;Lex;Встраиваемые вытяжки;;;0;8;8
110032182;;4620016723128;;NAPOLI 600 WHITE;Вытяжка Lex NAPOLI 600 WHITE;Lex;Встраиваемые вытяжки;44 990;32 168;0;0;0
110032183;;4620016723623;;NAPOLI 600 IVORY;Вытяжка Lex NAPOLI 600 IVORY;Lex;Встраиваемые вытяжки;44 990;32 168;0;0;0
110032118;;4620090860078;;HONVER G 500 WHITE;Вытяжка Lex HONVER G 500 WHITE;Lex;Встраиваемые вытяжки;6 990;5 767;0;10;10
110007306;;4620016721803;;SIMPLE 600 WHITE;Подвесная кухонная вытяжка LEX SIMPLE 600 WHITE;Lex;Встраиваемые вытяжки;;;0;0;0
110032184;;4620016723135;;NAPOLI 900 WHITE;Вытяжка Lex NAPOLI 900 WHITE;Lex;Встраиваемые вытяжки;49 990;35 743;0;0;0
110032194;;4620016727300;;VERONA BODY 600 IVORY LIGHT;Вытяжка Lex VERONA BODY 600 IVORY LIGHT;Lex;Встраиваемые вытяжки;14 990;10 718;0;10;10
110032121;;4620016726662;;HUBBLE G 600 IVORY LIGHT (белый антик);Вытяжка Lex Hubble G 600 ivory light;Lex;Встраиваемые вытяжки;8 990;6 428;0;10;10
110007319;;4620016727959;;HUBBLE 500 BLACK;Встраиваемая кухонная вытяжка LEX HUBBLE 500 BLACK;Lex;Встраиваемые вытяжки;7 990;5 713;0;0;0
110032188;;4620016723159;;TORINO 900 WHITE;Вытяжка LEX TORINO 900 WHITE;Lex;Встраиваемые вытяжки;33 990;24 303;0;4;4
110032195;;4620016728000;;БАГЕТ ДЛЯ VERONA BODY;Багет для Lex Verona Body;Lex;Встраиваемые вытяжки;4 990;3 568;0;10;10
110036492;;4620090861044;;BRIZ 500 BLACK;Купольная кухонная вытяжка LEX BRIZ 500 BLACK;Lex;Встраиваемые вытяжки;7 990;;0;10;10
110007320;;4620016722282;;HUBBLE 500 INOX;Встраиваемая кухонная вытяжка LEX HUBBLE 500 INOX;Lex;Встраиваемые вытяжки;7 990;5 713;0;10;10
110032200;;4620016723203;;GLORIA WHITE;Вытяжка Lex GLORIA WHITE;Lex;Встраиваемые вытяжки;61 990;44 323;0;0;0
110007264;;4620016723562;;ANCONA 900 IVORY;Классическая кухонная вытяжка LEX ANCONA 900 IVORY;Lex;Встраиваемые вытяжки;37 990;27 163;0;0;0
110036494;;4620090861068;;BRIZ 500 WHITE;Купольная кухонная вытяжка LEX BRIZ 500 WHITE;Lex;Встраиваемые вытяжки;7 990;;0;3;3
110007321;;4620016724323;;HUBBLE 500 IVORY;Встраиваемая кухонная вытяжка LEX HUBBLE 500 IVORY;Lex;Встраиваемые вытяжки;7 990;5 713;0;10;10
110031959;;4620016723661;;TORINO 600, цвет корпуса ivory, цвет окантовки/панели дерево;Купольная вытяжка LEX TORINO 600, цвет корпуса ivory, цвет окантовки/панели дерево;Lex;Встраиваемые вытяжки;28 990;20 728;0;0;0
110007271;;4620016725337;;MIKA 500 BLACK;Наклонная кухонная вытяжка LEX MIKA 500 BLACK;Lex;Встраиваемые вытяжки;10 990;7 858;0;10;10
110009585;;;;SIMPLE 2M 600 WHITE;Вытяжка LEX SIMPLE 2M 600 WHITE;Lex;Встраиваемые вытяжки;;;0;0;0
110007334;;4620016722343;;HUBBLE G 600 BLACK;Встраиваемая кухонная вытяжка LEX HUBBLE G 600 BLACK;Lex;Встраиваемые вытяжки;8 990;6 428;0;0;0
110010986;;;;HUBBLE G 600 IVORY;Встраиваемая кухонная  вытяжка Lex HUBBLE G 600 IVORY;Lex;Встраиваемые вытяжки;8 990;6 428;0;0;0
110007276;;4620016726723;;MIKA 600 IVORY LIGHT;Наклонная кухонная вытяжка LEX MIKA 600 IVORY LIGHT;Lex;Встраиваемые вытяжки;12 990;9 288;0;0;0
110009586;;;;GS BLOC P 900 BLACK;Вытяжка LEX GS BLOC P 900 BLACK;Lex;Встраиваемые вытяжки;15 990;11 433;0;10;10
110007335;;4620016722329;;HUBBLE G 600 WHITE;Встраиваемая кухонная вытяжка LEX HUBBLE G 600 WHITE;Lex;Встраиваемые вытяжки;8 990;6 428;0;0;0
110009300;;;;PALERMO 900 IVORY;Вытяжка каминная LEX PALERMO 900 IVORY;Lex;Встраиваемые вытяжки;47 990;34 313;0;1;1
110007278;;4620016725436;;MIKA C 600 BLACK;Наклонная кухонная вытяжка LEX MIKA C 600 BLACK;Lex;Встраиваемые вытяжки;11 590;8 287;0;0;0
110010475;;;;T 600 White;Lex T 600 White;Lex;Встраиваемые вытяжки;;;0;0;0
110009576;;;;RIO GS 600 BLACK;Вытяжка LEX RIO GS 600 BLACK;Lex;Встраиваемые вытяжки;17 990;12 863;0;0;0
110009574;;;;PLAZA GS 900 WHITE;Вытяжка LEX PLAZA GS 900 WHITE;Lex;Встраиваемые вытяжки;27 990;20 013;0;10;10
110007284;;4620016725429;;MIKA GS 600 WHITE;Наклонная кухонная вытяжка LEX MIKA GS 600 WHITE;Lex;Встраиваемые вытяжки;16 990;12 148;0;10;10
110010970;;4620016727652;;MIKA GS 600 IVORY;Наклонная вытяжка LEX MIKA GS 600 IVORY;Lex;Встраиваемые вытяжки;17 990;12 863;0;10;10
110016198;;;;LEX S 600 WHITE;Вытяжка LEX S 600 WHITE;Lex;Встраиваемые вытяжки;6 990;5 767;0;10;10
110009575;;4620016725498;;LUKA 500 BLACK;Вытяжка LEX LUKA 500 BLACK;Lex;Встраиваемые вытяжки;;;0;0;0
110007298;;4620016723012;;TOUCH 600 BLACK;Наклонная кухонная вытяжка LEX TOUCH 600 BLACK;Lex;Встраиваемые вытяжки;14 290;10 218;0;0;0
110007261;;4620016722626;;APOLLO N 600 INOX;Декоративная кухонная вытяжка LEX APOLLO N 600 INOX;Lex;Встраиваемые вытяжки;14 990;10 718;0;0;0
110032143;;4260286895394;;LEILA 900 BLACK;Вытяжка Lex LEILA 900 BLACK;Lex;Встраиваемые вытяжки;;;0;0;0
110010444;;;;LUKA 600 BLACK;Наклонная кухонная вытяжка LEX LUKA 600 BLACK;Lex;Встраиваемые вытяжки;;;0;0;0
110007301;;4620016723036;;S 500 WHITE;Подвесная кухонная вытяжка LEX S 500 WHITE;Lex;Встраиваемые вытяжки;6 990;5 767;0;10;10
110007272;;4620016727614;;MIKA 500 IVORY;Наклонная кухонная вытяжка LEX MIKA 500 IVORY;Lex;Встраиваемые вытяжки;12 990;9 288;0;10;10
110032145;;4620090860184;;META 500 BLACK;Вытяжка LEX META 500 BLACK;Lex;Встраиваемые вытяжки;10 990;7 858;0;0;0
110010457;;;;Rio G 600 Black; Наклонная вытяжка LEX Rio G 600 Black;Lex;Встраиваемые вытяжки;14 990;10 718;0;0;0
110007308;;4620016727768;;GS BLOC G 600 WHITE;Встраиваемая кухонная вытяжка LEX  GS BLOC G 600 WHITE;Lex;Встраиваемые вытяжки;17 990;12 863;0;10;10
110007274;;4620016725351;;MIKA 600 BLACK;Наклонная кухонная вытяжка LEX MIKA 600 BLACK;Lex;Встраиваемые вытяжки;10 990;7 858;0;0;0
110032146;;4620090860191;;META 500 WHITE;Вытяжка LEX META 500 WHITE;Lex;Встраиваемые вытяжки;10 990;7 858;0;10;10
110007263;;4620016722152;;T 600 BLACK;Декоративная кухонная вытяжка LEX T 600 BLACK;Lex;Встраиваемые вытяжки;;;0;0;0
110007310;;4620016727799;;GS BLOC GS 900 BLACK;Встраиваемая кухонная вытяжка LEX  GS BLOC GS 900 BLACK;Lex;Встраиваемые вытяжки;21 990;15 723;0;4;4
110007275;;4620016727621;;MIKA 600 IVORY;Наклонная кухонная вытяжка LEX MIKA 600 IVORY;Lex;Встраиваемые вытяжки;12 990;9 288;0;10;10
110032148;;4620090860207;;META 600 WHITE;Вытяжка Lex META 600 WHITE;Lex;Встраиваемые вытяжки;10 990;7 858;0;10;10
110007265;;4620016723098;;MILANO 900 WHITE;Классическая кухонная вытяжка LEX MILANO 900 WHITE;Lex;Встраиваемые вытяжки;44 990;32 168;0;0;0
110007315;;4620016726709;;GS BLOC P 600 IVORY LIGHT;Встраиваемая кухонная вытяжка LEX GS BLOC P 600 IVORY LIGHT;Lex;Встраиваемые вытяжки;14 990;10 718;0;10;10
110007286;;4620016723210;;MINI 500 IVORY;Наклонная кухонная вытяжка LEX MINI 500 IVORY;Lex;Встраиваемые вытяжки;;;0;0;0
110032154;;;;MIKA GS 600 IVORY LIGHT (белый антик);Вытяжка Lex MIKA GS 600 Ivory light;Lex;Встраиваемые вытяжки;17 990;12 863;0;10;10
110007279;;4620016725375;;MIKA G 500 BLACK;Наклонная кухонная вытяжка LEX MIKA G 500 BLACK;Lex;Встраиваемые вытяжки;12 990;9 288;0;10;10
110007333;;4620016722312;;HUBBLE G 500 WHITE;Встраиваемая кухонная вытяжка LEX HUBBLE G 500 WHITE;Lex;Встраиваемые вытяжки;8 990;6 428;0;0;0
110007287;;4620016720035;;MINI 500 WHITE;Наклонная кухонная вытяжка LEX MINI 500 WHITE;Lex;Встраиваемые вытяжки;;;0;1;1
110032155;;4620090860344;;MIRA 500 BLACK;Вытяжка Lex MIRA 500 BLACK;Lex;Встраиваемые вытяжки;11 990;8 573;0;10;10
110007283;;4620016725412;;MIKA GS 600 BLACK;Наклонная кухонная вытяжка LEX MIKA GS 600 BLACK;Lex;Встраиваемые вытяжки;17 990;12 863;0;0;0
110007340;;4620016722664;;BASIC 600 INOX;Купольная кухонная вытяжка LEX BASIC 600 INOX;Lex;Встраиваемые вытяжки;;;0;0;0
110007289;;4260185861704;;MINI 600 INOX;Наклонная кухонная вытяжка LEX MINI 600 INOX;Lex;Встраиваемые вытяжки;;;0;0;0
110032156;;4620090860351;;MIRA 500 WHITE;Вытяжка Lex MIRA 500 WHITE;Lex;Встраиваемые вытяжки;12 990;9 288;0;10;10
110007285;;4620016720066;;MINI 500 BLACK;Наклонная кухонная вытяжка LEX MINI 500 BLACK;Lex;Встраиваемые вытяжки;;;0;0;0
110009583;;;;RIO G 600 WHITE;Вытяжка LEX RIO G 600 WHITE;Lex;Встраиваемые вытяжки;17 990;12 863;0;3;3
110007311;;4620016727805;;GS BLOC GS 900 WHITE;Встраиваемая кухонная вытяжка LEX  GS BLOC GS 900 WHITE;Lex;Встраиваемые вытяжки;22 990;16 438;0;6;6
110032161;;4620090860405;;MIRA G 600 BLACK;Вытяжка Lex MIRA G 600 BLACK;Lex;Встраиваемые вытяжки;13 990;10 003;0;10;10
110007290;;4620016722596;;MINI 600 IVORY;Наклонная кухонная вытяжка LEX MINI 600 IVORY;Lex;Встраиваемые вытяжки;;;0;0;0
110004291;;4620016725047;;LEILA 900 WHITE;Вытяжка Lex LEILA 900 WHITE;Lex;Встраиваемые вытяжки;20 990;15 008;0;10;10
110007312;;4620016725450;;GS BLOC LIGHT 600 INOX;Встраиваемая кухонная вытяжка LEX GS BLOC LIGHT 600 INOX;Lex;Встраиваемые вытяжки;10 990;7 858;0;10;10
110032170;;4620016725542;;VINTAGE 600 IVORY LIGHT (белый антик);Вытяжка Lex Vintage 600 ivory light;Lex;Встраиваемые вытяжки;11 890;8 502;0;0;0
110007300;;4620016727386;;TOUCH ECO 600 WHITE;Наклонная кухонная вытяжка LEX TOUCH ECO 600 WHITE;Lex;Встраиваемые вытяжки;16 490;11 791;0;0;0
110000741;;4620016722992;;BASIC 500 INOX;Купольная кухонная вытяжка LEX BASIC 500 INOX;Lex;Встраиваемые вытяжки;11 890;;0;6;6
110007313;;4620016725467;;GS BLOC LIGHT 600 WHITE;Встраиваемая кухонная вытяжка LEX GS BLOC LIGHT 600 WHITE;Lex;Встраиваемые вытяжки;10 990;7 858;0;10;10
110032178;;4620016723586;;MILANO 600 IVORY;Вытяжка LEX MILANO 600 IVORY;Lex;Встраиваемые вытяжки;42 990;30 738;0;0;0
110007302;;4620016721810;;SIMPLE 2M 600 INOX;Подвесная кухонная вытяжка LEX SIMPLE 2M 600 INOX;Lex;Встраиваемые вытяжки;;;0;0;0
110000747;;4620016720059;;MINI 600 WHITE;Наклонная кухонная вытяжка LEX MINI 600 WHITE;Lex;Встраиваемые вытяжки;;;0;0;0
110007322;;4620016726679;;HUBBLE 500 IVORY LIGHT;Встраиваемая кухонная вытяжка LEX HUBBLE 500 IVORY LIGHT;Lex;Встраиваемые вытяжки;7 990;5 713;0;10;10
110032185;;4620016723630;;NAPOLI 900 IVORY;Вытяжка Lex NAPOLI 900 IVORY;Lex;Встраиваемые вытяжки;49 990;35 743;0;0;0
110007307;;4620016727751;;GS BLOC G 600 BLACK;Встраиваемая кухонная вытяжка LEX  GS BLOC G 600 BLACK;Lex;Встраиваемые вытяжки;16 990;12 148;0;10;10
110000754;;4620016725320;;S 500 INOX;Вытяжка Lex S 500 INOX;Lex;Встраиваемые вытяжки;6 990;5 767;0;10;10
110007324;;4620016727966;;HUBBLE 600 BLACK;Встраиваемая кухонная вытяжка LEX HUBBLE 600 BLACK;Lex;Встраиваемые вытяжки;7 990;5 713;0;0;0
110032193;;4620016727287;;VERONA BODY 600 WHITE;Вытяжка Lex VERONA BODY 600 WHITE;Lex;Встраиваемые вытяжки;14 990;10 718;0;9;9
110007309;;4620016727775;;GS BLOC GS 600 BLACK;Встраиваемая кухонная вытяжка LEX  GS BLOC GS 600 BLACK;Lex;Встраиваемые вытяжки;21 990;15 723;0;10;10
110000756;;;;T 600 inox;Вытяжка Lex T 600 inox;Lex;Встраиваемые вытяжки;;;0;0;0
110007325;;4620016722275;;HUBBLE 600 INOX;Встраиваемая кухонная вытяжка LEX HUBBLE 600 INOX;Lex;Встраиваемые вытяжки;7 990;5 713;0;10;10
